HHID,plotid,gardenid,crop_code,plotareaHA,harvest_Qua_per_crop,km_cluster,yield_kg_per_ha
00E29ED68A564B0FB4362260265AB25A,1,3,MAIZE,0.505875,1482.5797,0,2930.723388671875
00E29ED68A564B0FB4362260265AB25A,1,1,MAIZE,0.60705,1235.483,0,2035.2244873046875
00EEAF8FC5C94D96AD7BD665805D74F2,1,2,COW PEAS (KHOBWE),0.20235,60.402763,5,298.50634765625
00EEAF8FC5C94D96AD7BD665805D74F2,2,1,MAIZE,0.101175,247.0966,5,2442.269287109375
00EEAF8FC5C94D96AD7BD665805D74F2,1,2,GROUNDNUT/PEANUTS,0.303525,658.9243,5,2170.90625
00EF44E77F2C4BB5AD1651E6D7FFF17F,2,3,GROUNDNUT/PEANUTS,0.141645,861.3082,5,6080.7529296875
00EF44E77F2C4BB5AD1651E6D7FFF17F,1,3,GROUNDNUT/PEANUTS,0.28329,1549.6488,5,5470.185546875
00EF44E77F2C4BB5AD1651E6D7FFF17F,1,2,MAIZE,0.263055,1668.8525,5,6344.1201171875
00EF44E77F2C4BB5AD1651E6D7FFF17F,1,1,GROUNDNUT/PEANUTS,0.20235,2169.5083,5,10721.5625
00EF44E77F2C4BB5AD1651E6D7FFF17F,2,3,GROUNDNUT/PEANUTS,0.12141,1004.8596,5,8276.580078125
00F6D8D36AF04D29A21005DB47F9B32B,1,1,PIGEONPEA(NANDOLO),0.101175,494.1932,2,4884.53857421875
00F6D8D36AF04D29A21005DB47F9B32B,2,2,SUGAR CANE,0.101175,98.838646,2,976.9077758789062
00F6D8D36AF04D29A21005DB47F9B32B,1,2,CASSAVA,0.056658,0.0,2,0.0
00FAAAC881BE4B09AA2D2E9B9E521F38,1,2,SOYABEAN,0.4047,494.1932,5,1221.1346435546875
00FAAAC881BE4B09AA2D2E9B9E521F38,1,4,GROUNDNUT/PEANUTS,0.4047,216.20953,5,534.2463989257812
00FAAAC881BE4B09AA2D2E9B9E521F38,1,4,GROUNDNUT/PEANUTS,0.20235,48.55448,5,239.9529571533203
00FAAAC881BE4B09AA2D2E9B9E521F38,1,1,SUNFLOWER,0.20235,432.41907,5,2136.985595703125
00FAAAC881BE4B09AA2D2E9B9E521F38,1,3,TOBACCO,0.4047,28.446997,5,70.29156494140625
00FAF117B92044509DB66F6964EDB374,1,1,GROUNDNUT/PEANUTS,0.4047,111.01227,2,274.30755615234375
00FAF117B92044509DB66F6964EDB374,2,1,GROUNDNUT/PEANUTS,0.20235,0.0,2,0.0
00FAF117B92044509DB66F6964EDB374,1,1,NKHWANI,0.4047,627.6649,2,1550.938720703125
00FAF117B92044509DB66F6964EDB374,1,1,GROUNDNUT/PEANUTS,0.4047,111.01227,2,274.30755615234375
00FAF117B92044509DB66F6964EDB374,1,2,MAIZE,0.4047,627.6649,2,1550.938720703125
00FC3BBF7C3E4C65AFD005AA4DD635B5,1,1,SORGHUM,0.4899986,212.2455,0,433.1553039550781
00FC3BBF7C3E4C65AFD005AA4DD635B5,1,1,SORGHUM,0.4899986,212.2455,0,433.1553039550781
00FC3BBF7C3E4C65AFD005AA4DD635B5,1,1,SORGHUM,0.4899986,212.2455,0,433.1553039550781
010019C2533249F49C799FF7BF647852,1,1,SWEET POTATO,0.4047,2343.9585,0,5791.841796875
010019C2533249F49C799FF7BF647852,1,2,SWEET POTATO,0.4047,2343.9585,0,5791.841796875
0101AF2B956044EFBB73288F73A35494,1,1,PIGEONPEA(NANDOLO),0.12141,411.8277,5,3392.041015625
0101AF2B956044EFBB73288F73A35494,2,1,MAIZE,0.04047,494.19324,5,12211.34765625
01039A0247D44A408F1258C2E722BDE3,1,1,RICE,0.8094,0.0,0,0.0
01061E2FBC844D3D868C89243A318C26,1,1,SOYABEAN,0.08094,26118.111,0,322684.84375
01061E2FBC844D3D868C89243A318C26,2,1,MAIZE,0.08094,1853.2246,0,22896.275390625
01080A7DF61348748D9C94D2E1365499,2,3,SUNFLOWER,0.60705,2006.9353,1,3306.046142578125
01080A7DF61348748D9C94D2E1365499,1,2,CASSAVA,0.8094,1505.2014,1,1859.65087890625
01080A7DF61348748D9C94D2E1365499,3,4,SOYABEAN,0.4047,1314.554,1,3248.21826171875
01080A7DF61348748D9C94D2E1365499,1,4,SOYABEAN,0.60705,0.0,1,0.0
01080A7DF61348748D9C94D2E1365499,1,4,SOYABEAN,0.4047,1314.554,1,3248.21826171875
01080A7DF61348748D9C94D2E1365499,1,4,SOYABEAN,0.20235,0.0,1,0.0
01080A7DF61348748D9C94D2E1365499,2,1,MAIZE,0.4047,3010.4028,1,7438.603515625
01121E1FCACE41F281E9644171012CD7,1,1,MAIZE,0.8094,3397.5784,6,4197.650390625
01121E1FCACE41F281E9644171012CD7,1,1,MAIZE,0.8094,3397.5784,6,4197.650390625
0112201D9023412DAE881B8AE45C3EAA,1,2,PIGEONPEA(NANDOLO),0.20235,0.0,5,0.0
0112201D9023412DAE881B8AE45C3EAA,2,2,PIGEONPEA(NANDOLO),0.20235,344.69977,5,1703.48291015625
0112201D9023412DAE881B8AE45C3EAA,1,1,MAIZE,0.4047,741.2898,5,1831.701904296875
0112201D9023412DAE881B8AE45C3EAA,1,2,GROUNDNUT/PEANUTS,0.20235,1482.5796,5,7326.8076171875
01133B88B82745DDAF201FBB5021D43E,2,1,MAIZE,0.4047,17682.232,0,43692.1953125
01133B88B82745DDAF201FBB5021D43E,1,2,MAIZE,0.4047,17682.232,0,43692.1953125
01133B88B82745DDAF201FBB5021D43E,1,1,MAIZE,0.4047,17682.232,0,43692.1953125
01133B88B82745DDAF201FBB5021D43E,3,1,MAIZE,0.4047,17682.232,0,43692.1953125
01144C27B9724A02A39B31B5298A66CA,1,1,SORGHUM,0.4047,135.90314,5,335.8120422363281
01144C27B9724A02A39B31B5298A66CA,1,1,PIGEONPEA(NANDOLO),0.16188,339.75784,5,2098.8251953125
01144C27B9724A02A39B31B5298A66CA,1,2,MAIZE,0.16188,803.06396,5,4960.85986328125
01144C27B9724A02A39B31B5298A66CA,1,1,CASSAVA,0.4047,321.2256,5,793.737548828125
01144C27B9724A02A39B31B5298A66CA,2,1,SORGHUM,0.08094,1235.483,5,15264.18359375
01144C27B9724A02A39B31B5298A66CA,1,1,"OTHER, TEMPORARY CROP (SPECIFY)",0.4047,98.838646,5,244.22694396972656
01144C27B9724A02A39B31B5298A66CA,1,1,SORGHUM,0.4047,74.12898,5,183.17019653320312
0118F9698C84479AAD7F51EFDC62E510,1,1,SORGHUM,0.4047,256.98047,0,634.9900512695312
0118F9698C84479AAD7F51EFDC62E510,1,1,SORGHUM,0.4047,256.98047,0,634.9900512695312
011EF6FCBCDF4B86B25607A3277DFA87,1,2,SOYABEAN,0.20235,494.1932,0,2442.269287109375
011EF6FCBCDF4B86B25607A3277DFA87,1,2,SOYABEAN,0.4047,2718.0627,0,6716.24072265625
011EF6FCBCDF4B86B25607A3277DFA87,2,1,MAIZE,0.20235,5436.1255,0,26864.962890625
0121543B66A24353BCD41BE2BFC30D37,1,2,MAIZE,0.20235,604.02765,0,2985.063720703125
0121543B66A24353BCD41BE2BFC30D37,1,1,BEANS,0.20235,494.1932,0,2442.269287109375
0121543B66A24353BCD41BE2BFC30D37,1,1,GROUNDNUT/PEANUTS,0.4047,494.1932,0,1221.1346435546875
0122064F6EEA4973896A5E5FED0CE2FE,1,1,MAIZE,0.19999869,750.0049,0,3750.048828125
0122064F6EEA4973896A5E5FED0CE2FE,1,1,MAIZE,0.19999869,750.0049,0,3750.048828125
0122F6257E624A0294D3E794AA54DC82,1,1,MAIZE,0.20235,2094.193,0,10349.3603515625
0122F6257E624A0294D3E794AA54DC82,1,2,MAIZE,0.20235,2094.193,0,10349.3603515625
0125D807D6C74E02B75B7F74718EE11A,1,1,MAIZE,0.4047,1111.9347,6,2747.552978515625
0126D9C649C148E0B6AB0AF71314AB91,1,1,RICE,0.20235,741.2898,3,3663.40380859375
0126D9C649C148E0B6AB0AF71314AB91,1,2,MAIZE,0.20235,247.0966,3,1221.1346435546875
0128D42665BC4E68946F96E6A0B878EB,3,2,GROUNDNUT/PEANUTS,0.20235,185.91548,1,918.7816772460938
0128D42665BC4E68946F96E6A0B878EB,1,3,GROUND BEAN(NZAMA),0.8094,7162.095,1,8848.6474609375
0128D42665BC4E68946F96E6A0B878EB,1,4,GROUND BEAN(NZAMA),0.4047,14324.19,1,35394.58984375
0128D42665BC4E68946F96E6A0B878EB,1,1,MAIZE,0.4047,14324.19,1,35394.58984375
0128D42665BC4E68946F96E6A0B878EB,1,2,GROUNDNUT/PEANUTS,0.4047,14324.19,1,35394.58984375
0128D42665BC4E68946F96E6A0B878EB,2,2,GROUNDNUT/PEANUTS,0.20235,227.57597,1,1124.6650390625
012B8675735C4767948EF58C6B163C3A,1,2,MAIZE,0.8094,4212.997,3,5205.08642578125
012B8675735C4767948EF58C6B163C3A,1,1,SWEET POTATO,0.20235,16851.988,3,83281.3828125
012B8675735C4767948EF58C6B163C3A,3,1,BEANS,0.20235,1192.4883,3,5893.1962890625
012B8675735C4767948EF58C6B163C3A,2,1,BEANS,0.20235,236.1008,3,1166.794189453125
012B8675735C4767948EF58C6B163C3A,1,1,SWEET POTATO,0.20235,16851.988,3,83281.3828125
0132D10F3C5C40E38C2B1CF841B3A104,1,2,GROUNDNUT/PEANUTS,0.505875,247.09662,5,488.45391845703125
0132D10F3C5C40E38C2B1CF841B3A104,1,1,MAIZE,0.4047,308.87076,5,763.2091674804688
0132D10F3C5C40E38C2B1CF841B3A104,1,3,GROUNDNUT/PEANUTS,0.8094,689.39954,5,851.741455078125
0132EA70262641BDB32A04B5A9E4A62C,1,3,SOYABEAN,0.8094,0.0,5,0.0
0132EA70262641BDB32A04B5A9E4A62C,1,1,MAIZE,0.60705,0.0,5,0.0
0132EA70262641BDB32A04B5A9E4A62C,1,4,SOYABEAN,0.49999875,0.0,5,0.0
0132EA70262641BDB32A04B5A9E4A62C,1,2,GROUNDNUT/PEANUTS,0.60705,0.0,5,0.0
01351A40384F4D25B59AF24F3468D861,1,1,MAIZE,0.20235,0.0,5,0.0
01351A40384F4D25B59AF24F3468D861,2,1,SOYABEAN,0.60705,385.4707,5,634.9900512695312
01351A40384F4D25B59AF24F3468D861,4,1,TOBACCO,0.4047,0.0,5,0.0
01351A40384F4D25B59AF24F3468D861,3,1,GROUNDNUT/PEANUTS,0.20235,0.0,5,0.0
0135664D39AA4535A70CE9A77C03DBCA,2,1,"OTHER, PERMANENT CROP (SPECIFY)",0.4047,45.559673,0,112.57640838623047
0135664D39AA4535A70CE9A77C03DBCA,3,1,MAIZE,0.4047,0.0,0,0.0
0135664D39AA4535A70CE9A77C03DBCA,1,1,GROUNDNUT/PEANUTS,0.8094,123.5483,0,152.64183044433594
013ACC73338A4D4195D6ACE10FBFF577,2,2,SORGHUM,0.101175,328.6385,0,3248.21826171875
013ACC73338A4D4195D6ACE10FBFF577,1,2,GROUNDNUT/PEANUTS,0.20235,4517.4956,0,22325.15625
013ACC73338A4D4195D6ACE10FBFF577,1,1,MAIZE,0.101175,9034.991,0,89300.625
013ACC73338A4D4195D6ACE10FBFF577,2,2,SORGHUM,0.20235,123.5483,0,610.5673217773438
013C5555674C443B8B4B3164BCDEB525,2,1,MAIZE,0.4047,0.0,2,0.0
013C5555674C443B8B4B3164BCDEB525,1,2,GROUNDNUT/PEANUTS,0.8094,0.0,2,0.0
013C5555674C443B8B4B3164BCDEB525,1,2,CASSAVA,0.8094,0.0,2,0.0
013ECB1084964945B647684E981B6994,1,1,MAIZE,0.4047,2841.611,6,7021.5244140625
013ECB1084964945B647684E981B6994,1,1,MAIZE,0.4047,2841.611,6,7021.5244140625
0143A30F106547F1BB4DFCA8474052AA,1,3,RICE,0.4047,0.0,2,0.0
0143A30F106547F1BB4DFCA8474052AA,1,2,COW PEAS (KHOBWE),0.12141,0.0,2,0.0
0143A30F106547F1BB4DFCA8474052AA,1,1,MAIZE,0.12141,0.0,2,0.0
0143A30F106547F1BB4DFCA8474052AA,1,2,COW PEAS (KHOBWE),0.12141,0.0,2,0.0
01442EBF7EEA4ADD8BD865A172DB6818,1,2,GROUNDNUT/PEANUTS,0.120001644,416.66095,5,3472.126953125
01442EBF7EEA4ADD8BD865A172DB6818,1,2,RICE,0.32376,463.30615,5,1431.0172119140625
01442EBF7EEA4ADD8BD865A172DB6818,1,1,MAIZE,0.32376,71.812454,5,221.80767822265625
01479A7F3F244E498B4F32C2D7E3AD90,1,1,IRISH [MALAWI] POTATO,0.04047,12321.906,5,304470.125
01479A7F3F244E498B4F32C2D7E3AD90,1,4,CASSAVA,0.04047,13586.73,5,335723.5
01479A7F3F244E498B4F32C2D7E3AD90,2,3,MAIZE,0.04047,13586.73,5,335723.5
01479A7F3F244E498B4F32C2D7E3AD90,1,2,CASSAVA,0.04047,12321.906,5,304470.125
01479A7F3F244E498B4F32C2D7E3AD90,2,3,MAIZE,0.04047,13586.73,5,335723.5
01479A7F3F244E498B4F32C2D7E3AD90,2,4,CASSAVA,0.04047,0.0,5,0.0
0148308C42664D4D8F04E630798F92F6,1,1,MAIZE,0.20235,44.971584,5,222.24652099609375
0148308C42664D4D8F04E630798F92F6,1,2,PIGEONPEA(NANDOLO),0.20235,494.1932,5,2442.269287109375
0148308C42664D4D8F04E630798F92F6,1,2,GROUNDNUT/PEANUTS,0.303525,0.0,5,0.0
014F304888D143119D137D665E851874,1,1,MAIZE,0.4047,494.1932,0,1221.1346435546875
01531DA979D645EDBDAEC8D5C8598885,1,1,MAIZE,0.8094,30.887075,5,38.160457611083984
01531DA979D645EDBDAEC8D5C8598885,1,2,MAIZE,0.4047,61.77415,5,152.64183044433594
015547BA8E8E4EFC8C9E70EB5A4CBBBD,1,1,MAIZE,0.4047,2094.193,5,5174.68017578125
015547BA8E8E4EFC8C9E70EB5A4CBBBD,1,1,MAIZE,0.4047,2094.193,5,5174.68017578125
015547BA8E8E4EFC8C9E70EB5A4CBBBD,1,1,MAIZE,0.4047,2094.193,5,5174.68017578125
015DB80D6D5F4382863E3D3248097365,1,1,NKHWANI,0.8094,41.6296,5,51.43266677856445
015DB80D6D5F4382863E3D3248097365,2,1,SWEET POTATO,0.4047,1788.7324,5,4419.89697265625
015DB80D6D5F4382863E3D3248097365,1,1,MAIZE,0.8094,842.5994,5,1041.017333984375
0164EA5FF725419690897C45E5C4410C,1,1,SOYABEAN,0.8094,1917.8896,1,2369.52001953125
0164EA5FF725419690897C45E5C4410C,1,1,SOYABEAN,0.8094,1917.8896,1,2369.52001953125
0164EA5FF725419690897C45E5C4410C,1,3,SWEET POTATO,0.8094,694.6318,1,858.2057495117188
0164EA5FF725419690897C45E5C4410C,1,1,SOYABEAN,0.8094,1917.8896,1,2369.52001953125
0164EA5FF725419690897C45E5C4410C,1,2,GROUNDNUT/PEANUTS,0.8094,185.32245,1,228.96273803710938
0166771A360B4465B4AE0A32B3345C68,1,1,MAIZE,0.4047,3088.7075,6,7632.09130859375
0166771A360B4465B4AE0A32B3345C68,1,1,MAIZE,0.4047,3088.7075,6,7632.09130859375
0166771A360B4465B4AE0A32B3345C68,1,1,MAIZE,0.4047,3088.7075,6,7632.09130859375
0168998D756E4393B733D72C90DE5A1F,3,1,GROUNDNUT/PEANUTS,0.20235,247.0966,0,1221.1346435546875
0168998D756E4393B733D72C90DE5A1F,2,1,SOYABEAN,0.20235,249.60713,0,1233.54150390625
0168998D756E4393B733D72C90DE5A1F,1,1,MAIZE,0.4047,864.83813,0,2136.985595703125
016F95FB42DF431F9015A98369D5EDF8,1,2,MAIZE,0.60705,494.19324,2,814.08984375
016F95FB42DF431F9015A98369D5EDF8,1,1,MAIZE,0.60705,494.19324,2,814.08984375
01753A7A402F41018A227536C7859A11,1,1,MAIZE,0.4047,864.83813,5,2136.985595703125
01753A7A402F41018A227536C7859A11,1,2,MAIZE,0.4047,864.83813,5,2136.985595703125
017A9E875081451B89437C75E1F0D124,1,1,TOBACCO,0.4047,864.83813,0,2136.985595703125
017A9E875081451B89437C75E1F0D124,1,2,MAIZE,0.4047,864.83813,0,2136.985595703125
017A9E875081451B89437C75E1F0D124,1,3,TOBACCO,0.8094,370.6449,0,457.92547607421875
0180577606DB4A679A64CE30B2706149,1,1,MAIZE,0.28329,529.49274,5,1869.083740234375
0180577606DB4A679A64CE30B2706149,1,1,MAIZE,0.28329,176.49759,5,623.0279541015625
0180577606DB4A679A64CE30B2706149,1,2,PIGEONPEA(NANDOLO),0.20235,741.2898,5,3663.40380859375
018252346C2E4B14B6254AA9B4A7B054,1,1,MAIZE,0.4047,202.48068,0,500.3229064941406
018252346C2E4B14B6254AA9B4A7B054,1,2,RICE,0.4047,3212.2559,0,7937.37548828125
018252346C2E4B14B6254AA9B4A7B054,2,1,MAIZE,0.101175,0.0,0,0.0
018252346C2E4B14B6254AA9B4A7B054,1,1,MAIZE,0.4047,202.48068,0,500.3229064941406
018252346C2E4B14B6254AA9B4A7B054,1,2,PIGEONPEA(NANDOLO),0.4047,3212.2559,0,7937.37548828125
0186CCA178244695952716B9838A0DBB,1,2,SOYABEAN,0.303525,329.46216,0,1085.453125
0186CCA178244695952716B9838A0DBB,1,1,MAIZE,0.20235,123.5483,0,610.5673217773438
0186CCA178244695952716B9838A0DBB,3,2,SOYABEAN,0.20235,49.419323,0,244.22694396972656
0186CCA178244695952716B9838A0DBB,1,2,SORGHUM,0.303525,513.96094,0,1693.3067626953125
0186CCA178244695952716B9838A0DBB,2,2,COW PEAS (KHOBWE),0.20235,494.1932,0,2442.269287109375
0186CCA178244695952716B9838A0DBB,1,2,GROUND BEAN(NZAMA),0.20235,741.2898,0,3663.40380859375
018734944C704750A3C4B3466661B64B,1,3,MAIZE,0.4047,1177.9836,0,2910.757568359375
018734944C704750A3C4B3466661B64B,1,2,MAIZE,0.4047,1177.9836,0,2910.757568359375
018734944C704750A3C4B3466661B64B,1,1,MAIZE,0.4047,1177.9836,0,2910.757568359375
01880B661E1F4F5FB4F613B5CB33F12C,1,1,MAIZE,0.60705,247.09662,6,407.044921875
01905013D47643F1B68F977AE7CB8FBA,1,2,MAIZE,0.303525,7742.3604,6,25508.146484375
01905013D47643F1B68F977AE7CB8FBA,1,3,MAIZE,0.4047,5806.7705,6,14348.3330078125
01905013D47643F1B68F977AE7CB8FBA,1,1,MAIZE,0.8094,2903.3853,6,3587.083251953125
0194EAB7F92E4D5287AD4519220E360A,2,1,TOBACCO,0.8094,1482.5796,5,1831.701904296875
0194EAB7F92E4D5287AD4519220E360A,1,1,MAIZE,0.8094,6992.834,5,8639.52734375
0195E12DF21640C38AFC707CC26F5949,1,1,CASSAVA,0.8094,0.0,0,0.0
0195E12DF21640C38AFC707CC26F5949,1,1,CASSAVA,0.8094,0.0,0,0.0
0195E12DF21640C38AFC707CC26F5949,1,1,CASSAVA,0.8094,0.0,0,0.0
01A3CF35EE7C4FA2A9E364DB02D0B6DC,1,1,MAIZE,0.56658,2047.0718,5,3613.0322265625
01A3CF35EE7C4FA2A9E364DB02D0B6DC,2,1,TOBACCO,0.8094,3088.7075,5,3816.045654296875
01A4EDAA436344F2A261649858AB8A53,1,2,GROUNDNUT/PEANUTS,0.60705,4852.9775,0,7994.3623046875
01A4EDAA436344F2A261649858AB8A53,1,3,RICE,0.20235,7255.4854,0,35856.1171875
01A4EDAA436344F2A261649858AB8A53,1,1,RICE,0.20235,7255.4854,0,35856.1171875
01A4EDAA436344F2A261649858AB8A53,1,4,RICE,0.20235,14558.933,0,71949.2578125
01A4EDAA436344F2A261649858AB8A53,1,5,MAIZE,0.20235,1218.4951,0,6021.72021484375
01A6BAA2A7474581990BBB169C309E85,1,1,MAIZE,0.4047,38.2382,1,94.48529815673828
01A6BAA2A7474581990BBB169C309E85,1,2,SUNFLOWER,0.4047,3470.8179,1,8576.2734375
01A6BAA2A7474581990BBB169C309E85,1,3,SUNFLOWER,0.4047,3470.8179,1,8576.2734375
01A6BAA2A7474581990BBB169C309E85,1,5,SUNFLOWER,0.4047,3470.8179,1,8576.2734375
01A6BAA2A7474581990BBB169C309E85,1,1,MAIZE,0.4047,296.51593,1,732.6807861328125
01A6BAA2A7474581990BBB169C309E85,1,4,BEANS,0.4047,3470.8179,1,8576.2734375
01A6BAA2A7474581990BBB169C309E85,1,1,MAIZE,0.4047,3470.8179,1,8576.2734375
01AF31543A2F46C194CDDB8075CFB573,2,1,MAIZE,0.04047,741.28986,3,18317.021484375
01AF31543A2F46C194CDDB8075CFB573,1,1,PIGEONPEA(NANDOLO),0.20235,148.25797,3,732.6807861328125
01B07E0A9832498ABD0A388CDE276BDA,1,1,MAIZE,0.101175,44.971584,2,444.4930419921875
01B07E0A9832498ABD0A388CDE276BDA,1,1,MAIZE,0.101175,44.971584,2,444.4930419921875
01B07E0A9832498ABD0A388CDE276BDA,1,1,MAIZE,0.101175,44.971584,2,444.4930419921875
01B07E0A9832498ABD0A388CDE276BDA,2,2,MAIZE,0.20235,22.485792,2,111.12326049804688
01B68A735FEF4E43AFF04197B5E5F6AF,1,1,SOYABEAN,0.4047,370.6449,2,915.8509521484375
01B68A735FEF4E43AFF04197B5E5F6AF,1,2,GROUNDNUT/PEANUTS,0.4047,5055.5967,2,12492.2080078125
01B68A735FEF4E43AFF04197B5E5F6AF,1,3,MAIZE,0.4047,61.77415,2,152.64183044433594
01B68A735FEF4E43AFF04197B5E5F6AF,1,1,NKHWANI,0.4047,362.4166,2,895.5191040039062
01B7ADA8DC824B8AB30A9C12A2ABDF0D,2,2,MAIZE,0.08094,3397.5784,0,41976.50390625
01B7ADA8DC824B8AB30A9C12A2ABDF0D,1,2,MAIZE,0.20235,5902.023,0,29167.396484375
01B7ADA8DC824B8AB30A9C12A2ABDF0D,3,2,MAIZE,0.04047,2965.1594,0,73268.0859375
01B7ADA8DC824B8AB30A9C12A2ABDF0D,1,2,MAIZE,0.28329,970.7367,0,3426.653564453125
01B7ADA8DC824B8AB30A9C12A2ABDF0D,2,1,PIGEONPEA(NANDOLO),0.08094,14755.059,0,182296.25
01B7ADA8DC824B8AB30A9C12A2ABDF0D,1,1,CASSAVA,0.28329,4215.731,0,14881.326171875
01B7ADA8DC824B8AB30A9C12A2ABDF0D,3,2,MAIZE,0.04047,2965.1594,0,73268.0859375
01B7ADA8DC824B8AB30A9C12A2ABDF0D,2,2,MAIZE,0.08094,3397.5784,0,41976.50390625
01BCCFF2A1394A4EA8AFA485E3D84147,1,2,SORGHUM,0.52611,480.12775,2,912.5995483398438
01BCCFF2A1394A4EA8AFA485E3D84147,1,1,PEARL MILLET(MCHEWERE),0.52611,197.67729,2,375.7337646484375
01BCCFF2A1394A4EA8AFA485E3D84147,1,2,SORGHUM,0.20235,1248.3322,2,6169.1728515625
01BCDDFF7DF349B1973348E238ED09BD,1,2,NKHWANI,0.4047,0.0,6,0.0
01BCDDFF7DF349B1973348E238ED09BD,1,2,NKHWANI,0.4047,0.0,6,0.0
01BCDDFF7DF349B1973348E238ED09BD,1,1,MAIZE,0.4047,9883.864,6,24422.693359375
01BCDDFF7DF349B1973348E238ED09BD,1,2,NKHWANI,0.8094,4941.932,6,6105.67333984375
01C09E8A33E647F6B00C8D65162A9BA9,1,1,SORGHUM,0.60705,123.54831,5,203.5224609375
01C09E8A33E647F6B00C8D65162A9BA9,2,1,PEARL MILLET(MCHEWERE),0.20235,256.98047,5,1269.9801025390625
01C09E8A33E647F6B00C8D65162A9BA9,1,1,COW PEAS (KHOBWE),0.60705,411.8277,5,678.408203125
01C2C7B374BA4E819E03DA5A84C3CD2F,1,1,PIGEONPEA(NANDOLO),0.101175,3459.3525,5,34191.76953125
01C2C7B374BA4E819E03DA5A84C3CD2F,1,1,MAIZE,0.101175,459.5997,5,4542.62109375
01C2C7B374BA4E819E03DA5A84C3CD2F,2,1,GROUNDNUT/PEANUTS,0.20235,1186.0637,5,5861.4462890625
01C668EEE0B647FAB8C18831CB0C77BF,1,1,RICE,0.20235,1488.925,2,7358.16650390625
01C668EEE0B647FAB8C18831CB0C77BF,1,1,RICE,0.20235,1488.925,2,7358.16650390625
01C8FF8163E0469692F398F38128803B,1,1,RICE,0.4047,1484.0621,6,3667.067138671875
01C8FF8163E0469692F398F38128803B,1,1,RICE,0.4047,1484.0621,6,3667.067138671875
01CB266FC9CC4A8395F745FCD1429353,1,1,MAIZE,0.4047,0.0,0,0.0
01D3033E6E67411DB3D71B7C2B4DF0D6,1,1,GROUNDNUT/PEANUTS,0.4047,5.898196,0,14.57424259185791
01D3033E6E67411DB3D71B7C2B4DF0D6,2,1,MAIZE,0.4047,555.96735,0,1373.7764892578125
01D38C44116A448FA3661AD5C9D9256C,1,1,MAIZE,0.20235,4941.932,3,24422.693359375
01D38C44116A448FA3661AD5C9D9256C,1,2,MAIZE,0.60705,1647.3108,3,2713.6328125
01D5CE46B4C74D7CA3D29BC918FBC3BC,1,1,MAIZE,0.20235,494.1932,0,2442.269287109375
01D5CE46B4C74D7CA3D29BC918FBC3BC,1,1,MAIZE,0.20235,494.1932,0,2442.269287109375
01D5F2842837497086C00D8E0FD38848,1,3,MAIZE,0.12141,164.73108,5,1356.81640625
01D5F2842837497086C00D8E0FD38848,1,2,SOYABEAN,0.20235,4729.429,5,23372.517578125
01D5F2842837497086C00D8E0FD38848,2,3,MAIZE,0.08094,247.09662,5,3052.8369140625
01D5F2842837497086C00D8E0FD38848,1,3,MAIZE,0.20235,1482.5796,5,7326.8076171875
01D5F2842837497086C00D8E0FD38848,1,2,BEANS,0.12141,7882.3823,5,64923.66796875
01D5F2842837497086C00D8E0FD38848,2,1,GROUNDNUT/PEANUTS,0.20235,241.61105,5,1194.025390625
01D74DC92F7D4FACAF1DD9A7F7BF969B,1,1,SWEET POTATO,0.4047,370.6449,5,915.8509521484375
01D74DC92F7D4FACAF1DD9A7F7BF969B,2,3,MAIZE,0.4047,302.01382,5,746.2659301757812
01D74DC92F7D4FACAF1DD9A7F7BF969B,1,2,GROUNDNUT/PEANUTS,0.20235,3835.7793,5,18956.16015625
01D96DB9AB834DCD998AD58ACBD9A000,1,4,MAIZE,0.8094,374.35135,4,462.5047302246094
01D96DB9AB834DCD998AD58ACBD9A000,1,4,MAIZE,0.4047,748.7027,4,1850.0189208984375
01D96DB9AB834DCD998AD58ACBD9A000,1,2,PIGEONPEA(NANDOLO),0.101175,1729.6763,4,17095.884765625
01D96DB9AB834DCD998AD58ACBD9A000,1,4,MAIZE,0.101175,2994.8108,4,29600.302734375
01D96DB9AB834DCD998AD58ACBD9A000,1,4,MAIZE,0.101175,1729.6763,4,17095.884765625
01D96DB9AB834DCD998AD58ACBD9A000,1,3,PIGEONPEA(NANDOLO),0.8094,216.20953,4,267.1231994628906
01D96DB9AB834DCD998AD58ACBD9A000,1,1,PIGEONPEA(NANDOLO),0.4047,432.41907,4,1068.4927978515625
01DDCD77F4AB4668A88918D4FA3D3097,3,2,BEANS,0.04047,889.5478,1,21980.423828125
01DDCD77F4AB4668A88918D4FA3D3097,2,2,BEANS,0.04047,889.5478,1,21980.423828125
01DDCD77F4AB4668A88918D4FA3D3097,2,2,BEANS,0.04047,15299.111,1,378035.84375
01DDCD77F4AB4668A88918D4FA3D3097,2,2,BEANS,0.4047,88.95478,1,219.8042449951172
01DDCD77F4AB4668A88918D4FA3D3097,1,2,BEANS,0.04047,15299.111,1,378035.84375
01DDCD77F4AB4668A88918D4FA3D3097,2,3,MAIZE,0.04047,15299.111,1,378035.84375
01DDCD77F4AB4668A88918D4FA3D3097,1,2,BEANS,0.4047,1529.9111,1,3780.3583984375
01DDCD77F4AB4668A88918D4FA3D3097,1,2,BEANS,0.04047,15299.111,1,378035.84375
01DDCD77F4AB4668A88918D4FA3D3097,2,1,BEANS,0.4047,1529.9111,1,3780.3583984375
